,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_Pages,Total_Duration,Month_sin,Month_cos,Duration per Page Administrative,Duration per Page Informational,Duration per Page ProductRelated
161,2,58.0,2,22.0,31,829.1666667,0.03030303,0.040606061,0.0,0.0,1,1,1,1,2,1,0,35,909.1666667,0.8660254037844386,0.5000000000000001,29.0,11.0,26.747311829032256
162,1,9.5,0,0.0,23,1223.0,0.015217391,0.012463768,0.0,0.0,1,1,1,2,2,1,0,24,1232.5,0.8660254037844386,0.5000000000000001,9.5,,53.17391304347826
163,0,0.0,0,0.0,6,467.0,0.0,0.016666667,0.0,0.4,1,1,3,3,2,0,0,6,467.0,0.8660254037844386,0.5000000000000001,,,77.83333333333333
164,0,0.0,0,0.0,23,737.1666667,0.008695652,0.011594203,0.0,0.6,2,2,1,3,2,0,0,23,737.1666667,0.8660254037844386,0.5000000000000001,,,32.05072463913043
165,0,0.0,0,0.0,12,129.0,0.0,0.033333333,0.0,0.0,1,1,3,2,2,0,0,12,129.0,0.8660254037844386,0.5000000000000001,,,10.75
166,0,0.0,0,0.0,5,63.0,0.0,0.04,0.0,0.0,2,2,1,3,2,0,0,5,63.0,0.8660254037844386,0.5000000000000001,,,12.6
167,0,0.0,0,0.0,5,125.0,0.086666667,0.166666667,0.0,0.0,2,2,1,3,2,0,0,5,125.0,0.8660254037844386,0.5000000000000001,,,25.0
168,0,0.0,0,0.0,11,684.3333333,0.018181818,0.063636364,0.0,0.0,2,4,6,1,2,0,0,11,684.3333333,0.8660254037844386,0.5000000000000001,,,62.21212120909092
169,0,0.0,0,0.0,20,665.4722222,0.0,0.0145,0.0,0.8,3,2,7,4,2,1,0,20,665.4722222,0.8660254037844386,0.5000000000000001,,,33.273611110000004
170,1,0.0,0,0.0,15,487.5,0.0,0.019166667,0.0,0.8,1,1,2,4,2,1,0,16,487.5,0.8660254037844386,0.5000000000000001,0.0,,32.5
171,0,0.0,0,0.0,17,437.1666667,0.011111111,0.033333333,0.0,0.0,2,4,1,3,2,0,0,17,437.1666667,0.8660254037844386,0.5000000000000001,,,25.71568627647059
172,0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,1,1,1,3,2,0,0,3,55.0,0.8660254037844386,0.5000000000000001,,,18.333333333333332
173,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,1,1,1,2,2,1,0,1,0.0,0.8660254037844386,0.5000000000000001,,,0.0
174,5,41.3,0,0.0,24,446.9277778,0.0,0.008602151,0.0,1.0,2,2,8,1,2,1,0,29,488.2277778,0.8660254037844386,0.5000000000000001,8.26,,18.621990741666668
175,3,87.0,0,0.0,10,320.5,0.0,0.015384615,0.0,0.0,1,1,2,3,2,0,0,13,407.5,0.8660254037844386,0.5000000000000001,29.0,,32.05
176,0,0.0,0,0.0,7,666.0,0.0,0.014285714,0.0,0.0,1,1,6,2,2,0,0,7,666.0,0.8660254037844386,0.5000000000000001,,,95.14285714285714
177,1,0.0,0,0.0,21,405.7095238,0.010743802,0.047002635,0.0,0.0,1,1,1,4,2,0,0,22,405.7095238,0.8660254037844386,0.5000000000000001,0.0,,19.319501133333333
179,0,0.0,0,0.0,6,163.25,0.033333333,0.033333333,0.0,0.6,1,1,6,2,2,0,0,6,163.25,0.8660254037844386,0.5000000000000001,,,27.208333333333332
180,0,0.0,0,0.0,17,284.25,0.0,0.011764706,0.0,0.0,3,2,6,2,2,1,0,17,284.25,0.8660254037844386,0.5000000000000001,,,16.720588235294116
181,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,4,2,1,3,2,0,0,1,0.0,0.8660254037844386,0.5000000000000001,,,0.0
182,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,4,1,1,2,0,0,1,0.0,0.8660254037844386,0.5000000000000001,,,0.0
183,0,0.0,0,0.0,8,260.0,0.008333333,0.025,0.0,0.8,3,2,1,3,2,1,0,8,260.0,0.8660254037844386,0.5000000000000001,,,32.5
184,0,0.0,6,722.3791999999969,5,279.8571429,0.003174603,0.012764202,0.0,0.0,2,2,1,8,2,0,0,21,1490.2547619000002,1.0,6.123233995736766e-17,,120.39653333333281,55.971428579999994
185,0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,8.000740741,0.0,1,1,3,1,2,0,0,20,927.45,1.0,6.123233995736766e-17,,,46.3725
186,2,9.0,0,0.0,50,836.8,0.0,0.006339869,0.0,0.0,2,2,3,2,2,0,0,52,845.8,1.0,6.123233995736766e-17,4.5,,16.736
187,10,293.7782051,2,153.0,96,3283.166739,0.001960784,0.013509414,0.0,0.0,3,2,6,2,2,1,0,108,3729.9449440999997,1.0,6.123233995736766e-17,29.37782051,76.5,34.19965353125
188,9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0.0,2,2,7,2,2,0,1,59,2028.819697,1.0,6.123233995736766e-17,12.38888888888889,48.5,38.13917748979592
189,3,47.0,1,51.0,68,3008.124108,0.007142857,0.016727891,46.53017511,0.0,2,2,1,1,2,0,0,72,3106.124108,1.0,6.123233995736766e-17,15.666666666666666,51.0,44.23711923529412
190,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,1,1,3,2,0,0,2,0.0,1.0,6.123233995736766e-17,,,0.0
191,3,838.7048888879935,5,3.0,24,3230.25,0.036190476,0.096,0.0,0.0,2,2,1,2,2,0,0,32,4459.25,1.0,6.123233995736766e-17,279.56829629599787,0.6,134.59375
192,3,52.0,0,0.0,9,319.0,0.0,0.02,0.0,0.0,1,1,1,1,2,0,0,12,371.0,1.0,6.123233995736766e-17,17.333333333333332,,35.44444444444444
193,0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,2,2,3,1,2,0,0,3,42.0,1.0,6.123233995736766e-17,,,14.0
194,0,0.0,0,0.0,22,354.3333333,0.009090909,0.057662338,0.0,0.0,1,1,7,2,2,1,0,22,354.3333333,1.0,6.123233995736766e-17,,,16.106060604545455
195,0,0.0,0,0.0,98,3556.61241,0.002061856,0.010173465,0.0,0.0,1,1,1,3,2,0,0,98,3556.61241,1.0,6.123233995736766e-17,,,36.29196336734694
196,2,56.0,1,144.0,67,2563.783333,0.0,0.005797101,19.34265017,0.0,2,2,4,2,0,0,1,70,2763.783333,1.0,6.123233995736766e-17,28.0,144.0,38.265422880597015
197,3,112.9607843,0,0.0,13,3014.018519,0.013068182,0.06140625,0.0,0.0,2,2,1,2,2,0,0,16,3126.9793033,1.0,6.123233995736766e-17,37.653594766666664,,231.8475783846154
198,0,0.0,0,0.0,17,840.2333333,0.0,0.001666667,86.10868901679969,0.0,2,2,9,2,0,0,1,17,840.2333333,1.0,6.123233995736766e-17,,,49.42549019411765
199,3,94.0,2,125.0,55,1970.844805,0.0,0.001724138,86.10868901679969,0.0,2,4,1,2,0,1,1,60,2189.8448049999997,1.0,6.123233995736766e-17,31.333333333333332,62.5,35.83354190909091
200,1,32.0,0,0.0,50,2867.0,0.0,0.004,86.10868901679969,0.0,2,2,7,8,2,1,1,51,2899.0,1.0,6.123233995736766e-17,32.0,,57.34
201,0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,1,1,1,9,2,1,0,5,43.0,1.0,6.123233995736766e-17,,,8.6
202,5,218.0,0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,1,1,1,2,0,0,0,18,502.5,1.0,6.123233995736766e-17,43.6,,21.884615384615383
203,0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,1,2,1,8,2,0,0,3,133.5,1.0,6.123233995736766e-17,,,44.5
204,1,119.0,0,0.0,12,297.6666667,0.0,0.008333333,0.0,0.0,3,2,1,10,2,0,0,13,416.6666667,1.0,6.123233995736766e-17,119.0,,24.805555558333335
205,3,281.0,0,0.0,16,453.75,0.0,0.005263158,0.0,0.0,2,2,5,2,0,0,0,19,734.75,1.0,6.123233995736766e-17,93.66666666666667,,28.359375
206,1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0.0,2,5,2,3,0,0,1,17,1349.75,1.0,6.123233995736766e-17,18.0,,83.234375
207,2,40.0,0,0.0,5,558.5,0.0,0.028571429,0.0,0.0,2,2,7,2,0,1,0,7,598.5,1.0,6.123233995736766e-17,20.0,,111.7
208,3,107.0,0,0.0,4,145.8333333,0.0,0.016666667,0.0,0.0,3,2,7,1,0,0,0,7,252.8333333,1.0,6.123233995736766e-17,35.666666666666664,,36.458333325
209,0,0.0,0,0.0,8,731.0,0.0,0.04375,0.0,0.0,2,4,1,3,2,0,0,8,731.0,1.0,6.123233995736766e-17,,,91.375
210,2,49.0,1,127.0,4,188.0,0.033333333,0.0375,0.0,0.0,3,2,3,2,2,0,0,7,364.0,1.0,6.123233995736766e-17,24.5,127.0,47.0
211,0,0.0,0,0.0,14,565.3333333,0.037619048,0.04952381,0.0,0.0,2,6,3,1,2,0,0,14,565.3333333,1.0,6.123233995736766e-17,,,40.38095237857143
212,0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,3,2,8,11,2,0,0,2,50.0,1.0,6.123233995736766e-17,,,25.0
213,4,57.0,0,0.0,7,591.0,0.006666667,0.033333333,0.0,0.0,1,2,6,6,2,1,0,11,648.0,1.0,6.123233995736766e-17,14.25,,84.42857142857143
214,2,2.0,3,261.0,10,281.0,0.0,0.042857143,0.0,0.0,2,2,1,2,2,0,0,15,544.0,1.0,6.123233995736766e-17,1.0,87.0,28.1
215,2,123.0,2,306.3333333,18,483.8333333,0.0,0.02,0.0,0.0,2,2,4,1,2,0,0,22,913.1666666,1.0,6.123233995736766e-17,61.5,153.16666665,26.879629627777778
216,2,118.0,0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,1,2,7,3,2,0,0,6,160.0,1.0,6.123233995736766e-17,59.0,,10.5
217,0,0.0,0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,2,4,2,2,2,0,0,35,1192.386111,1.0,6.123233995736766e-17,,,34.0681746
218,0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,2,2,3,2,2,0,0,12,198.0,1.0,6.123233995736766e-17,,,16.5
219,0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,2,4,3,12,2,0,0,3,15.0,1.0,6.123233995736766e-17,,,5.0
220,2,38.0,0,0.0,14,643.0,0.0,0.013333333,35.0928,0.0,2,2,5,1,2,0,1,16,681.0,1.0,6.123233995736766e-17,19.0,,45.92857142857143
221,0,0.0,0,0.0,5,23.0,0.08,0.12,0.0,0.0,2,2,1,1,2,0,0,5,23.0,1.0,6.123233995736766e-17,,,4.6
222,0,0.0,0,0.0,4,14.0,0.1,0.15,0.0,0.0,3,2,1,1,2,0,0,4,14.0,1.0,6.123233995736766e-17,,,3.5
223,1,54.0,0,0.0,6,210.5,0.0,0.02,0.0,0.0,2,2,1,8,0,0,0,7,264.5,1.0,6.123233995736766e-17,54.0,,35.083333333333336
224,1,838.7048888879935,0,0.0,28,1529.30467,0.001481481,0.009150327,0.0,0.0,3,2,4,2,2,0,0,29,2522.30467,1.0,6.123233995736766e-17,838.7048888879935,,54.618023928571425
225,0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,2,2,3,11,2,1,0,2,19.0,1.0,6.123233995736766e-17,,,9.5
226,5,74.25,2,84.0,37,1599.083333,0.0,0.006578947,0.0,0.0,2,2,4,1,2,0,0,44,1757.333333,1.0,6.123233995736766e-17,14.85,42.0,43.21846845945946
227,0,0.0,0,0.0,9,102.5,0.0,0.022222222,0.0,0.0,2,2,1,3,2,0,0,9,102.5,1.0,6.123233995736766e-17,,,11.38888888888889
228,0,0.0,0,0.0,16,2337.0,0.0,0.013333333,17.76266667,0.0,2,2,1,1,2,0,1,16,2337.0,1.0,6.123233995736766e-17,,,146.0625
229,0,0.0,0,0.0,19,1883.5,0.010526316,0.021052632,0.0,0.0,2,2,1,3,2,0,0,19,1883.5,1.0,6.123233995736766e-17,,,99.13157894736842
230,2,32.0,0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0.0,2,2,7,9,2,1,0,52,1277.3,1.0,6.123233995736766e-17,16.0,,24.906
231,6,666.8333333,0,0.0,22,1674.583333,0.0,0.014666667,0.0,0.0,2,2,3,2,2,0,0,28,2341.4166663,1.0,6.123233995736766e-17,111.13888888333334,,76.11742422727274
232,0,0.0,0,0.0,9,132.0,0.011111111,0.033333333,0.0,0.0,4,1,1,3,2,1,0,9,132.0,1.0,6.123233995736766e-17,,,14.666666666666666
233,1,73.0,1,722.3791999999969,50,1434.255128,0.0,0.019230769,22.03276923,0.0,2,2,3,2,2,1,0,52,2247.255128,1.0,6.123233995736766e-17,73.0,722.3791999999969,28.68510256
234,2,154.0,0,0.0,18,367.25,0.005263158,0.044210526,0.0,0.0,3,2,2,1,2,1,0,20,521.25,1.0,6.123233995736766e-17,77.0,,20.40277777777778
235,3,49.33333333,5,303.25,7,148.5,0.0,0.014081633,0.0,0.0,3,2,2,2,2,0,0,15,501.08333333,1.0,6.123233995736766e-17,16.444444443333335,60.65,21.214285714285715
236,3,118.5,0,0.0,29,1482.210784,0.006896552,0.010600255,0.0,0.0,3,2,1,8,2,1,0,32,1600.710784,1.0,6.123233995736766e-17,39.5,,51.11071668965518
237,6,153.5,0,0.0,34,1048.492063,0.011578947,0.032225685,0.0,0.0,2,6,1,1,2,1,0,40,1201.992063,1.0,6.123233995736766e-17,25.583333333333332,,30.838001852941176
238,0,0.0,0,0.0,9,478.0,0.0,0.011111111,0.0,0.0,3,2,2,3,2,1,0,9,478.0,1.0,6.123233995736766e-17,,,53.111111111111114
239,0,0.0,0,0.0,16,980.25,0.0,0.04,0.0,0.0,2,2,4,3,2,0,0,16,980.25,1.0,6.123233995736766e-17,,,61.265625
240,8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0.0,0.0,2,2,2,2,2,0,0,60,1218.443074,1.0,6.123233995736766e-17,9.03125,21.5,22.05280537254902
241,2,24.5,0,0.0,22,353.1666667,0.018181818,0.031818182,0.0,0.0,2,5,1,3,2,0,0,24,377.6666667,1.0,6.123233995736766e-17,12.25,,16.053030304545455
242,1,0.0,0,0.0,18,1489.083333,0.023529412,0.046470588,0.0,0.0,2,2,8,1,2,0,0,19,1489.083333,1.0,6.123233995736766e-17,0.0,,82.72685183333334
243,0,0.0,1,722.3791999999969,28,2389.333333,0.016666667,0.030833333,0.0,0.0,2,2,1,3,2,1,0,29,3609.333333,1.0,6.123233995736766e-17,,722.3791999999969,85.33333332142857
244,0,0.0,0,0.0,7,753.0,0.0,0.00952381,0.0,0.0,2,10,1,2,2,0,0,7,753.0,1.0,6.123233995736766e-17,,,107.57142857142857
245,0,0.0,0,0.0,31,688.1666667,0.0,0.019354839,0.0,0.0,4,1,1,3,2,0,0,31,688.1666667,1.0,6.123233995736766e-17,,,22.198924732258064
246,0,0.0,0,0.0,14,811.0,0.015384615,0.041025641,0.0,0.0,2,2,8,1,2,0,0,14,811.0,1.0,6.123233995736766e-17,,,57.92857142857143
247,1,22.0,0,0.0,9,415.25,0.033333333,0.048148148,0.0,0.0,3,3,1,1,2,0,0,10,437.25,1.0,6.123233995736766e-17,22.0,,46.138888888888886
248,14,155.6313131,0,0.0,32,908.013456,0.005,0.01805276,4.368515556,0.0,2,2,3,2,2,0,1,48,1063.6447691,1.0,6.123233995736766e-17,11.116522364285714,,28.3754205
249,1,21.33333333,1,235.0,71,2753.378571,0.012676056,0.015201207,0.0,0.0,3,2,2,1,2,1,0,73,3009.7119043300004,1.0,6.123233995736766e-17,21.33333333,235.0,38.77997987323944
250,2,191.0,1,100.0,46,2452.582143,0.007246377,0.022253906,0.0,0.0,3,2,9,3,2,1,0,49,2743.582143,1.0,6.123233995736766e-17,95.5,100.0,53.31700310869565
251,0,0.0,0,0.0,18,5188.5,0.0,0.05,0.0,0.0,2,5,1,1,2,0,0,18,5188.5,1.0,6.123233995736766e-17,,,288.25
252,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,1,1,1,2,0,0,2,0.0,1.0,6.123233995736766e-17,,,0.0
253,0,0.0,0,0.0,5,57.0,0.08,0.12,0.0,0.0,2,5,2,1,2,0,0,5,57.0,1.0,6.123233995736766e-17,,,11.4
254,0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,2,2,5,1,2,1,0,2,8.0,1.0,6.123233995736766e-17,,,4.0
255,4,96.5,0,0.0,19,1430.659091,0.01,0.025666667,0.0,0.0,1,1,1,1,2,0,0,23,1527.159091,1.0,6.123233995736766e-17,24.125,,75.29784689473684
256,1,13.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,3,2,3,2,2,0,0,3,33.0,1.0,6.123233995736766e-17,13.0,,10.0
257,5,838.7048888879935,0,0.0,4,1373.75,0.0,0.02,0.0,0.0,1,1,7,8,2,0,0,9,2762.5,1.0,6.123233995736766e-17,167.74097777759872,,343.4375
258,0,0.0,0,0.0,45,844.25,0.0,0.01037037,0.0,0.0,1,1,3,1,2,0,0,45,844.25,1.0,6.123233995736766e-17,,,18.761111111111113
259,0,0.0,1,0.0,7,188.0,0.0,0.033333333,0.0,0.0,2,2,1,8,0,0,0,8,188.0,1.0,6.123233995736766e-17,,0.0,26.857142857142858
260,3,51.0,0,0.0,14,527.375,0.015555556,0.033862434,0.0,0.0,7,1,6,1,2,1,0,17,578.375,1.0,6.123233995736766e-17,17.0,,37.669642857142854
261,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,5,2,2,0,0,1,0.0,1.0,6.123233995736766e-17,,,0.0
262,1,158.0,1,64.0,29,1916.761905,0.006451613,0.018709677,8.772473118,0.0,2,2,3,2,2,1,1,31,2138.7619050000003,1.0,6.123233995736766e-17,158.0,64.0,66.09523810344828
263,0,0.0,0,0.0,9,116.3333333,0.0,0.066666667,0.0,0.0,2,2,1,1,2,0,0,9,116.3333333,1.0,6.123233995736766e-17,,,12.925925922222223
264,0,0.0,0,0.0,30,397.0,0.0,0.02,0.0,0.0,2,2,7,2,2,0,0,30,397.0,1.0,6.123233995736766e-17,,,13.233333333333333
265,0,0.0,0,0.0,63,5220.083333,0.0,0.003329865,51.46331148,0.0,2,5,3,1,2,1,1,63,5220.083333,1.0,6.123233995736766e-17,,,82.8584656031746
266,0,0.0,0,0.0,20,219.3333333,0.0,0.011666667,0.0,0.0,1,8,7,2,2,0,0,20,219.3333333,1.0,6.123233995736766e-17,,,10.966666665
267,0,0.0,0,0.0,5,74.0,0.0,0.04,0.0,0.0,2,2,1,10,2,0,0,5,74.0,1.0,6.123233995736766e-17,,,14.8
268,0,0.0,0,0.0,15,1559.6,0.0,0.033846154,0.0,0.0,2,4,1,1,2,0,0,15,1559.6,1.0,6.123233995736766e-17,,,103.97333333333333
269,0,0.0,0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,1,1,1,3,2,1,0,6,236.5,1.0,6.123233995736766e-17,,,39.416666666666664
270,1,10.0,0,0.0,14,348.6666667,0.035714286,0.053571429,0.0,0.0,3,2,1,1,2,1,0,15,358.6666667,1.0,6.123233995736766e-17,10.0,,24.90476190714286
271,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,5,1,1,2,0,0,1,0.0,1.0,6.123233995736766e-17,,,0.0
272,1,28.0,1,47.0,13,224.5,0.0,0.014285714,0.0,0.0,1,1,1,8,0,0,0,15,299.5,1.0,6.123233995736766e-17,28.0,47.0,17.26923076923077
273,4,27.0,0,0.0,42,601.7666667,0.0,0.004545455,0.0,0.0,2,5,3,3,2,0,0,46,628.7666667,1.0,6.123233995736766e-17,6.75,,14.327777778571427
274,0,0.0,0,0.0,5,75.5,0.02,0.013333333,0.0,0.0,1,1,2,9,2,1,0,5,75.5,1.0,6.123233995736766e-17,,,15.1
275,0,0.0,0,0.0,2,153.0,0.0,0.05,0.0,0.0,2,5,6,1,2,0,0,2,153.0,1.0,6.123233995736766e-17,,,76.5
276,4,15.0,0,0.0,10,197.2,0.0,0.016666667,38.99,0.0,1,1,1,3,2,1,1,14,212.2,1.0,6.123233995736766e-17,3.75,,19.72
277,0,0.0,0,0.0,18,3658.5,0.016666667,0.05,0.0,0.0,4,2,9,1,2,0,0,18,3658.5,1.0,6.123233995736766e-17,,,203.25
278,0,0.0,0,0.0,5,1162.5,0.0,0.025,0.0,0.0,2,2,2,2,2,0,0,5,1162.5,1.0,6.123233995736766e-17,,,232.5
279,0,0.0,0,0.0,32,556.6,0.014583333,0.039583333,0.0,0.0,2,2,3,1,2,0,0,32,556.6,1.0,6.123233995736766e-17,,,17.39375
280,0,0.0,0,0.0,3,41.0,0.0,0.033333333,0.0,0.0,2,2,1,3,2,1,0,3,41.0,1.0,6.123233995736766e-17,,,13.666666666666666
281,0,0.0,0,0.0,11,300.0714286,0.0,0.02,53.9892,0.0,2,2,1,11,2,1,1,11,300.0714286,1.0,6.123233995736766e-17,,,27.279220781818182
282,13,838.7048888879935,4,205.0,36,1626.625433,0.010638298,0.026186255,6.831792392,0.0,3,2,2,3,2,0,0,53,3081.434957,1.0,6.123233995736766e-17,64.51576068369181,51.25,45.18403980555556
283,0,0.0,0,0.0,6,69.25,0.0,0.044444444,0.0,0.0,2,2,4,3,2,0,0,6,69.25,1.0,6.123233995736766e-17,,,11.541666666666666
284,2,390.0,0,0.0,10,1169.1,0.02,0.05,0.0,0.0,3,9,9,2,2,0,0,12,1559.1,1.0,6.123233995736766e-17,195.0,,116.91
285,0,0.0,0,0.0,8,402.0,0.0,0.038095238,0.0,0.0,2,2,2,1,2,0,0,8,402.0,1.0,6.123233995736766e-17,,,50.25
286,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,1,1,2,0,0,1,0.0,1.0,6.123233995736766e-17,,,0.0
287,0,0.0,0,0.0,35,3324.333333,0.011428571,0.024761905,0.0,0.0,2,2,1,1,2,0,0,35,3324.333333,1.0,6.123233995736766e-17,,,94.98095237142857
288,11,215.5238095,1,70.0,87,3037.499952,0.002150538,0.007722385,0.0,0.0,2,2,5,1,2,0,0,99,3323.0237615,1.0,6.123233995736766e-17,19.59307359090909,70.0,34.91379255172414
289,0,0.0,0,0.0,4,59.0,0.0,0.05,0.0,0.0,1,1,1,10,2,0,0,4,59.0,1.0,6.123233995736766e-17,,,14.75
290,1,11.0,0,0.0,51,1059.253472,0.010588235,0.022643039,0.0,0.0,3,2,6,3,2,0,0,52,1070.253472,1.0,6.123233995736766e-17,11.0,,20.76967592156863
291,2,20.0,0,0.0,7,720.0,0.0,0.011111111,0.0,0.0,2,2,3,6,2,0,0,9,740.0,1.0,6.123233995736766e-17,10.0,,102.85714285714286
292,0,0.0,0,0.0,40,905.4856061,0.0135,0.03747619,0.0,0.0,3,2,2,1,2,0,0,40,905.4856061,1.0,6.123233995736766e-17,,,22.637140152500002
293,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,1,1,2,1,0,1,0.0,1.0,6.123233995736766e-17,,,0.0
294,2,8.0,1,14.33333333,14,603.6666667,0.0,0.0125,44.67925,0.0,2,2,1,7,2,0,1,17,626.0000000299999,1.0,6.123233995736766e-17,4.0,14.33333333,43.11904762142857
295,0,0.0,0,0.0,13,328.9166667,0.0,0.014285714,59.79014286,0.0,3,2,1,3,2,0,1,13,328.9166667,1.0,6.123233995736766e-17,,,25.301282053846155
296,0,0.0,0,0.0,33,778.8166667,0.0,0.022424242,0.0,0.0,2,5,1,1,2,0,0,33,778.8166667,1.0,6.123233995736766e-17,,,23.600505051515153
297,4,171.25,0,0.0,22,851.5595238,0.004545455,0.031907308,0.0,0.0,3,2,1,1,2,0,0,26,1022.8095238,1.0,6.123233995736766e-17,42.8125,,38.70725108181818
298,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,8,1,2,0,0,1,0.0,1.0,6.123233995736766e-17,,,0.0
299,0,0.0,0,0.0,3,227.5,0.0,0.022222222,0.0,0.0,2,2,1,3,2,0,0,3,227.5,1.0,6.123233995736766e-17,,,75.83333333333333
300,5,227.3333333,0,0.0,17,528.9,0.0,0.002272727,0.0,0.0,1,1,1,9,2,1,0,22,756.2333332999999,1.0,6.123233995736766e-17,45.46666666,,31.11176470588235
301,0,0.0,0,0.0,15,872.8333333,0.0,0.026666667,0.0,0.0,2,2,2,3,2,1,0,15,872.8333333,1.0,6.123233995736766e-17,,,58.18888888666667
302,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,2,3,1,2,0,0,2,0.0,1.0,6.123233995736766e-17,,,0.0
303,0,0.0,0,0.0,35,835.0666667,0.012571429,0.044761905,0.0,0.0,2,2,6,1,2,0,0,35,835.0666667,1.0,6.123233995736766e-17,,,23.859047620000002
304,0,0.0,0,0.0,4,82.5,0.0,0.05,0.0,0.0,3,2,1,3,2,0,0,4,82.5,1.0,6.123233995736766e-17,,,20.625
305,0,0.0,1,0.0,1,13.0,0.0,0.1,0.0,0.0,3,2,3,1,2,0,0,2,13.0,1.0,6.123233995736766e-17,,0.0,13.0
306,0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,2,2,1,3,2,1,0,2,9.0,1.0,6.123233995736766e-17,,,4.5
307,0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,2,2,1,1,2,0,0,2,7.0,1.0,6.123233995736766e-17,,,3.5
308,0,0.0,0,0.0,12,94.5,0.033333333,0.025555556,0.0,0.0,3,2,4,11,2,0,0,12,94.5,1.0,6.123233995736766e-17,,,7.875
309,5,86.0,0,0.0,23,267.3,0.0,0.016,0.0,0.0,1,1,4,9,2,1,0,28,353.3,1.0,6.123233995736766e-17,17.2,,11.621739130434783
310,0,0.0,0,0.0,29,3312.5,0.013793103,0.028965517,0.0,0.0,2,2,1,13,2,0,0,29,3312.5,1.0,6.123233995736766e-17,,,114.22413793103448
311,0,0.0,0,0.0,3,75.0,0.0,0.066666667,0.0,0.0,2,5,1,3,2,1,0,3,75.0,1.0,6.123233995736766e-17,,,25.0
312,2,7.0,0,0.0,10,75.0,0.05,0.11,0.0,0.0,2,2,1,1,2,0,0,12,82.0,1.0,6.123233995736766e-17,3.5,,7.5
313,0,0.0,1,24.0,27,1547.5,0.003703704,0.014814815,0.0,0.0,3,2,1,1,2,0,0,28,1571.5,1.0,6.123233995736766e-17,,24.0,57.31481481481482
314,7,186.9761905,2,40.0,35,1276.157071,0.0,0.008681765,0.0,0.0,1,1,6,2,2,0,0,44,1503.1332615000001,1.0,6.123233995736766e-17,26.710884357142856,20.0,36.4616306
315,3,138.0,2,136.0,54,2631.1,0.0,0.00969697,0.0,0.0,1,2,1,2,2,0,0,59,2905.1,1.0,6.123233995736766e-17,46.0,68.0,48.724074074074075
316,0,0.0,0,0.0,2,96.0,0.0,0.1,0.0,0.0,4,1,1,1,2,0,0,2,96.0,1.0,6.123233995736766e-17,,,48.0
317,2,374.0,0,0.0,3,1370.0,0.0,0.025,0.0,0.0,2,2,1,8,2,0,0,5,1744.0,1.0,6.123233995736766e-17,187.0,,456.6666666666667
318,2,61.0,0,0.0,5,97.0,0.0,0.04,0.0,0.0,2,2,1,1,2,0,0,7,158.0,1.0,6.123233995736766e-17,30.5,,19.4
319,1,14.0,0,0.0,46,1380.166667,0.0,0.01037037,0.0,0.0,4,1,1,1,2,0,0,47,1394.166667,1.0,6.123233995736766e-17,14.0,,30.003623195652175
320,1,38.0,0,0.0,23,1483.6,0.022916667,0.038373016,7.103020833,0.0,3,2,6,1,2,0,1,24,1521.6,1.0,6.123233995736766e-17,38.0,,64.50434782608696
